studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,Grain yield - kg/ha|CO_321:0001218,Heading time - Julian date (JD)|CO_321:0001233,Plant height - cm|CO_321:0001301,notes
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",227621,NY94064-152,,plot,1247713,CornellMaster_2009_Helfer_NY94064-152_154,1,1,1154,,,test,,5111.90953,,95.48494363,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",220659,NY94064-179,,plot,1247755,CornellMaster_2009_Helfer_NY94064-179_181,1,1,1181,,,test,,5887.370623,,96.67515922,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",219391,NY94070-180,,plot,1247846,CornellMaster_2009_Helfer_NY94070-180_182,1,1,1182,,,test,,5951.670875,,95.62389013,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",237717,NY94070-181,,plot,1248060,CornellMaster_2009_Helfer_NY94070-181_183,1,1,1183,,,test,,5392.974212,,100.8962982,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",233769,NY94070-191,NY94070-191-192,plot,1247769,CornellMaster_2009_Helfer_NY94070-191_194,1,1,1194,,,test,,5219.187818,,100.1577555,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",232995,NY94070-3339,NY94070-3339-191,plot,1247808,CornellMaster_2009_Helfer_NY94070-3339_193,1,1,1193,,,test,,5817.280601,,94.80370127,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",237816,NY94077-153,,plot,1247796,CornellMaster_2009_Helfer_NY94077-153_155,1,1,1155,,,test,,5927.717295,,99.57172856,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",228013,NY94077-193,,plot,1247885,CornellMaster_2009_Helfer_NY94077-193_195,1,1,1195,,,test,,5709.033488,,96.26873714,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",237121,NY94077-205,,plot,1247765,CornellMaster_2009_Helfer_NY94077-205_207,1,1,1207,,,test,,5486.476489,,100.4196337,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",236702,NY94081-125,,plot,1247837,CornellMaster_2009_Helfer_NY94081-125_127,1,1,1127,,,test,,5586.653594,,96.07152444,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",221688,NY94081-139,,plot,1248057,CornellMaster_2009_Helfer_NY94081-139_141,1,1,1141,,,test,,5325.341181,,92.39561069,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",231811,NY94081-177,,plot,1247915,CornellMaster_2009_Helfer_NY94081-177_179,1,1,1179,,,test,,5569.199744,,101.7727155,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",230325,NY94081-178,,plot,1248055,CornellMaster_2009_Helfer_NY94081-178_180,1,1,1180,,,test,,5323.659931,,97.42315229,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",230310,NY94081-45,,plot,1248033,CornellMaster_2009_Helfer_NY94081-45_48,1,1,1048,,,test,,4870.932775,,90.84973368,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",226570,NY96001-189,,plot,1247974,CornellMaster_2009_Helfer_NY96001-189_191,1,1,1191,,,test,,5491.348547,,96.35063068,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",231644,NY96002-109,,plot,1247784,CornellMaster_2009_Helfer_NY96002-109_111,1,1,1111,,,test,,4935.353234,,100.8960252,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",225318,NY96002-204,,plot,1247799,CornellMaster_2009_Helfer_NY96002-204_206,1,1,1206,,,test,,4734.376392,,91.51631815,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",230451,NY96002-209,,plot,1247818,CornellMaster_2009_Helfer_NY96002-209_211,1,1,1211,,,test,,5198.410706,,93.7332762,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",220143,NY96004-197,,plot,1247872,CornellMaster_2009_Helfer_NY96004-197_199,1,1,1199,,,test,,5935.044377,,97.61666696,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",234657,NY96004-299,,plot,1248050,CornellMaster_2009_Helfer_NY96004-299_297,1,1,1297,,,test,,4133.70944,,115.1332094,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",226060,NY96007-247,,plot,1247710,CornellMaster_2009_Helfer_NY96007-247_249,1,1,1249,,,test,,5410.390095,,114.29494,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",238898,NY96008-140,,plot,1247715,CornellMaster_2009_Helfer_NY96008-140_142,1,1,1142,,,test,,4998.451044,,96.30632814,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",226959,NY96009-103,,plot,1247868,CornellMaster_2009_Helfer_NY96009-103_105,1,1,1105,,,test,,5552.791617,,99.61752308,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",224648,NY96009-143,,plot,1247741,CornellMaster_2009_Helfer_NY96009-143_145,1,1,1145,,,test,,5331.203885,,92.61826766,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",237937,NY96009-300,,plot,1247770,CornellMaster_2009_Helfer_NY96009-300_298,1,1,1298,,,test,,5265.679066,,91.81308502,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",228051,NY96009-302,,plot,1247692,CornellMaster_2009_Helfer_NY96009-302_299,1,1,1299,,,test,,4802.053805,,114.543026,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",233861,NY96009-3037,NY96009-3037-301,plot,1247969,CornellMaster_2009_Helfer_NY96009-3037_7,1,1,1007,,,test,,1637.481035,,115.5982627,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",235352,NY96011-156,,plot,1247722,CornellMaster_2009_Helfer_NY96011-156_158,1,1,1158,,,test,,5656.846689,,99.6105349,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",239075,NY96014-303,,plot,1247934,CornellMaster_2009_Helfer_NY96014-303_300,1,1,1300,,,test,,6250.359319,,111.7058155,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",224526,NY96016-226,,plot,1247909,CornellMaster_2009_Helfer_NY96016-226_228,1,1,1228,,,test,,5395.440383,,102.7394727,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",219517,NY96017-115,,plot,1247810,CornellMaster_2009_Helfer_NY96017-115_117,1,1,1117,,,test,,5284.693518,,104.4496501,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",225336,NY96018-162,,plot,1247790,CornellMaster_2009_Helfer_NY96018-162_164,1,1,1164,,,test,,5341.378413,,99.73132214,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",222065,NY96018-186,,plot,1247773,CornellMaster_2009_Helfer_NY96018-186_188,1,1,1188,,,test,,5689.100977,,97.2924558,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",237969,NY96020-304,,plot,1247855,CornellMaster_2009_Helfer_NY96020-304_301,1,1,1301,,,test,,5307.141347,,104.8097736,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",232123,NY96021-305,,plot,1247697,CornellMaster_2009_Helfer_NY96021-305_302,1,1,1302,,,test,,5313.890149,,110.5567774,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",227588,NY96021-306,,plot,1247695,CornellMaster_2009_Helfer_NY96021-306_303,1,1,1303,,,test,,4951.474492,,103.1640427,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",232964,NY96021-307,,plot,1248025,CornellMaster_2009_Helfer_NY96021-307_304,1,1,1304,,,test,,5219.590252,,107.9025846,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",221525,NY96021-308,,plot,1248024,CornellMaster_2009_Helfer_NY96021-308_305,1,1,1305,,,test,,4911.901738,,100.8850098,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",230909,NY96021-309,,plot,1247990,CornellMaster_2009_Helfer_NY96021-309_306,1,1,1306,,,test,,5417.248764,,101.2160996,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",232248,NY96021-310,,plot,1247856,CornellMaster_2009_Helfer_NY96021-310_307,1,1,1307,,,test,,5599.931899,,109.2263087,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",228984,NY96021-311,,plot,1247838,CornellMaster_2009_Helfer_NY96021-311_308,1,1,1308,,,test,,5249.722821,,104.6245559,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",238476,NY96021-312,,plot,1247863,CornellMaster_2009_Helfer_NY96021-312_309,1,1,1309,,,test,,5832.154729,,105.5722954,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",239391,NY96021-313,,plot,1248017,CornellMaster_2009_Helfer_NY96021-313_310,1,1,1310,,,test,,5293.350203,,99.77264882,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",226149,NY96023-240,,plot,1247834,CornellMaster_2009_Helfer_NY96023-240_242,1,1,1242,,,test,,5949.314087,,107.6908038,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",238813,NY96023-314,,plot,1247944,CornellMaster_2009_Helfer_NY96023-314_311,1,1,1311,,,test,,5419.716155,,105.0323517,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",234064,NY96025-315,,plot,1247772,CornellMaster_2009_Helfer_NY96025-315_312,1,1,1312,,,test,,5800.734618,,110.0823322,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",230628,NY96025-316,,plot,1247681,CornellMaster_2009_Helfer_NY96025-316_313,1,1,1313,,,test,,5837.544565,,109.7950024,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",224613,NY96025-317,,plot,1247939,CornellMaster_2009_Helfer_NY96025-317_314,1,1,1314,,,test,,5983.510241,,109.8595193,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",226461,NY96028-318,,plot,1248044,CornellMaster_2009_Helfer_NY96028-318_315,1,1,1315,,,test,,6369.341397,,108.515544,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",221105,NY96030-169,,plot,1247876,CornellMaster_2009_Helfer_NY96030-169_171,1,1,1171,,,test,,6270.253658,,92.82983163,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",230919,NY96030-233,,plot,1247756,CornellMaster_2009_Helfer_NY96030-233_235,1,1,1235,,,test,,5325.128317,,109.5621343,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",227935,NY96030-258,,plot,1247789,CornellMaster_2009_Helfer_NY96030-258_260,1,1,1260,,,test,,5671.988983,,110.4065795,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",231731,NY96030-319,,plot,1247764,CornellMaster_2009_Helfer_NY96030-319_316,1,1,1316,,,test,,5379.726379,,105.1356705,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",234425,NY96033-132,,plot,1248063,CornellMaster_2009_Helfer_NY96033-132_134,1,1,1134,,,test,,5632.26414,,96.45375869,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",233783,NY96034-320,,plot,1248062,CornellMaster_2009_Helfer_NY96034-320_317,1,1,1317,,,test,,4987.187278,,109.3048778,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",233872,NY96034-321,,plot,1247831,CornellMaster_2009_Helfer_NY96034-321_318,1,1,1318,,,test,,5182.266575,,113.7789062,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",225740,NY96043-219,,plot,1248045,CornellMaster_2009_Helfer_NY96043-219_221,1,1,1221,,,test,,5406.122734,,106.077892,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",225598,NY96043-243,,plot,1248015,CornellMaster_2009_Helfer_NY96043-243_245,1,1,1245,,,test,,5252.791245,,101.1056202,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",229411,NY96045-322,,plot,1248005,CornellMaster_2009_Helfer_NY96045-322_319,1,1,1319,,,test,,5296.225883,,97.09005905,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",226532,NY96046-323,,plot,1248047,CornellMaster_2009_Helfer_NY96046-323_320,1,1,1320,,,test,,5168.411123,,99.90538574,
2009,327,Cornell University,Mark Sorrells,7966,CornellMaster_2009_Helfer,"Cornell Master, , In each location and for each trait, a mixed model analysis was carried out using ASreml-R. genotype were treated as random. Adjustment for local trend were tested as well as a wide set of residual spatial covariance. The best model was",Augmented,,,,no,no,2008-September-23,,105,"Ithaca, NY - Helfer",237704,NY96047-159,,plot,1247860,CornellMaster_2009_Helfer_NY96047-159_161,1,1,1161,,,test,,5640.490414,,99.78242118,
